query_id,timestamp,user_id,username,warehouse,query,duration_secs,bytes_scanned,status,error_message
6f47da02-0514-4ae9-8bfc-9878ba7a8dad,2025-09-01T00:59:00,00f99f6f-5fcc-490a-84f9-6b24911c0b2e,emilyhamilton,BI_WH_LARGE,"SELECT COUNT(*) FROM MARKETING_CAMPAIGNS GROUP BY date_trunc('day', created_at)",0.9322792129075766,539485,SUCCESS,
ac5280a1-42cf-43c4-905a-497cc007fbfc,2025-09-01T01:12:00,cea2e75f-1ee1-4b1d-90f5-242f82a02bed,erickennedy,PROD_WH_SMALL,SELECT * FROM USER_ACTIVITY_LOGS LIMIT 1000,4.539082660718103,741947,SUCCESS,
ae93302e-dd0b-44f2-9ed7-c132185bacaa,2025-09-01T01:12:00,4b7e389e-8c78-4e72-ab0b-774df43b399e,hardinjennifer,BI_WH_SMALL,"SELECT * FROM FINANCIAL_METRICS WHERE created_at >= dateadd('day', -7, current_date())",0.9295652860944346,132866,SUCCESS,
94422a3b-79db-4046-96d5-fdd9b4129740,2025-09-01T01:19:00,5fb2a072-2bab-4b94-9109-9cbea70c5438,bryancuevas,BI_WH_SMALL,SELECT * FROM MARKETING_CAMPAIGNS LIMIT 1000,1.4283433406310946,35785,SUCCESS,
447f69c8-10ae-4f7b-b2d1-0eae2b747746,2025-09-01T01:19:00,4bc8b8f2-4d6e-4d5e-8d40-a7b6b3d6bb03,amandamitchell,PROD_WH_LARGE,"SELECT * FROM PRODUCT_INVENTORY WHERE created_at >= dateadd('day', -7, current_date())",3.75187405345115,562403,SUCCESS,
63f3af44-838b-42f1-9eec-f56d060458e6,2025-09-01T01:34:00,ac5e7ada-2f2f-4292-a0e4-18083982547a,lliu,ETL_WH_MEDIUM,"SELECT DISTINCT column1, column2 FROM SYSTEM_EVENTS WHERE condition = 'value'",4.135867058052099,464603,SUCCESS,
a06a572b-7c8a-42f3-aa0d-8d4e98acdb71,2025-09-01T01:34:00,82e7a6a3-1f49-4f5a-8a2a-96e5a654a185,codyoconnor,PROD_WH_MEDIUM,"SELECT * FROM SYSTEM_EVENTS WHERE created_at >= dateadd('day', -7, current_date())",2.9404766994291682,228956,SUCCESS,
c6860f70-6f38-45e9-8897-724f660a05d8,2025-09-01T01:41:00,cea2e75f-1ee1-4b1d-90f5-242f82a02bed,erickennedy,ETL_WH_SMALL,"SELECT COUNT(*) FROM PRODUCT_INVENTORY GROUP BY date_trunc('day', created_at)",2.8520973598601205,796032,SUCCESS,
c2ce15f5-c04c-48dc-a355-7427f96c28ae,2025-09-01T01:41:00,9a7a68c7-1b0c-4669-859f-6d352b1e386f,andrew16,ETL_WH_SMALL,"SELECT DISTINCT column1, column2 FROM USER_ACTIVITY_LOGS WHERE condition = 'value'",0.12824576838362756,675220,SUCCESS,
98d6f111-710f-4bca-8405-4cb583d6b068,2025-09-01T01:56:00,ac5e7ada-2f2f-4292-a0e4-18083982547a,lliu,BI_WH_X-SMALL,SELECT * FROM SALES_TRANSACTIONS LIMIT 1000,3.804338232624329,172802,SUCCESS,
285b0878-1270-4552-9968-3ca53d11be23,2025-09-01T01:56:00,da0f0f7a-8d2c-4ca9-b82e-cda33fba6610,rachel35,PROD_WH_SMALL,"SELECT * FROM FINANCIAL_METRICS WHERE created_at >= dateadd('day', -7, current_date())",1.9754232830258436,857342,SUCCESS,
92a19015-4af4-4b08-966f-f21c10ab7e24,2025-09-01T02:04:00,9a7a68c7-1b0c-4669-859f-6d352b1e386f,andrew16,DEV_WH_MEDIUM,"SELECT DISTINCT column1, column2 FROM SYSTEM_EVENTS WHERE condition = 'value'",4.538733204720607,627575,SUCCESS,
24dcbabf-c927-4d2f-a022-cb7d504b1afc,2025-09-01T02:04:00,a3a85592-9f3f-4845-87b8-dd199fcdc3cc,gmoreno,ETL_WH_LARGE,"SELECT * FROM PRODUCT_INVENTORY WHERE created_at >= dateadd('day', -7, current_date())",0.554137793157975,706233,SUCCESS,
1fcbbbd0-5a3f-45e3-8d96-ac30ac148b91,2025-09-01T02:10:00,4bc8b8f2-4d6e-4d5e-8d40-a7b6b3d6bb03,amandamitchell,ETL_WH_X-SMALL,"SELECT DISTINCT column1, column2 FROM SALES_TRANSACTIONS WHERE condition = 'value'",2.1303212551486723,506984,SUCCESS,
bbdc8c06-fee6-4812-98e6-07690609eab2,2025-09-01T02:10:00,da0f0f7a-8d2c-4ca9-b82e-cda33fba6610,rachel35,PROD_WH_SMALL,SELECT * FROM MARKETING_CAMPAIGNS LIMIT 1000,0.8323956823921216,592322,SUCCESS,
139b95f9-f76e-48df-a6f0-da6c53eb5d4a,2025-09-01T02:17:00,89e53854-09b7-4b59-8352-a231c51f8687,glarsen,ETL_WH_SMALL,"SELECT DISTINCT column1, column2 FROM FINANCIAL_METRICS WHERE condition = 'value'",2.187042214358192,718808,SUCCESS,
146d65b0-2d8a-4822-8646-ad148b9a328e,2025-09-01T02:17:00,ac5e7ada-2f2f-4292-a0e4-18083982547a,lliu,DEV_WH_MEDIUM,"SELECT DISTINCT column1, column2 FROM FINANCIAL_METRICS WHERE condition = 'value'",4.766146359208438,950384,SUCCESS,
3b88d176-0099-4afe-a105-e1e86c2f8bf0,2025-09-01T02:22:00,4b7e389e-8c78-4e72-ab0b-774df43b399e,hardinjennifer,ETL_WH_SMALL,"SELECT COUNT(*) FROM FINANCIAL_METRICS GROUP BY date_trunc('day', created_at)",3.341275987558278,492159,SUCCESS,
ec735970-be41-4b55-812b-242844de4278,2025-09-01T02:22:00,a3a85592-9f3f-4845-87b8-dd199fcdc3cc,gmoreno,DEV_WH_SMALL,SELECT * FROM CUSTOMER_DATA LIMIT 1000,3.2847858888042936,666628,SUCCESS,
6260d382-d644-40bf-a7cf-aac403c4f499,2025-09-01T02:34:00,a3a85592-9f3f-4845-87b8-dd199fcdc3cc,gmoreno,DEV_WH_LARGE,SELECT * FROM SYSTEM_EVENTS LIMIT 1000,2.4537882381706604,370898,SUCCESS,
cf4d3025-6315-4f22-8a91-fbbe16e68cec,2025-09-01T02:34:00,879c852e-e8e8-45c3-9ead-5fa56c9ecfbc,egarcia,PROD_WH_SMALL,"SELECT COUNT(*) FROM EMPLOYEE_RECORDS GROUP BY date_trunc('day', created_at)",0.21651519792887458,481259,SUCCESS,
ceca1bff-362a-446e-b1a4-51f40bbd5977,2025-09-01T02:46:00,879c852e-e8e8-45c3-9ead-5fa56c9ecfbc,egarcia,PROD_WH_X-SMALL,"SELECT * FROM SYSTEM_EVENTS WHERE created_at >= dateadd('day', -7, current_date())",4.969156003725692,530315,SUCCESS,
82145fb5-1bb8-4be0-b6ad-2ade6cf60fea,2025-09-01T02:46:00,f22aa1cf-fe8b-4e78-8492-b46e0f46ffda,brandtmisty,BI_WH_MEDIUM,"SELECT COUNT(*) FROM USER_ACTIVITY_LOGS GROUP BY date_trunc('day', created_at)",4.071351547447834,135719,SUCCESS,
61961b13-1fe2-4095-b131-7578ad0b18d2,2025-09-01T02:51:00,879c852e-e8e8-45c3-9ead-5fa56c9ecfbc,egarcia,ETL_WH_LARGE,"SELECT * FROM SALES_TRANSACTIONS WHERE created_at >= dateadd('day', -7, current_date())",1.9096043435516423,225959,SUCCESS,
433e37d0-728c-4a27-b80d-3d8305cd95ef,2025-09-01T02:51:00,cea2e75f-1ee1-4b1d-90f5-242f82a02bed,erickennedy,BI_WH_LARGE,"SELECT COUNT(*) FROM CUSTOMER_DATA GROUP BY date_trunc('day', created_at)",1.1369171366167756,434478,SUCCESS,
250a4202-a843-4333-b5b7-e59757381436,2025-09-01T02:59:00,ac5e7ada-2f2f-4292-a0e4-18083982547a,lliu,DEV_WH_X-SMALL,"SELECT DISTINCT column1, column2 FROM EMPLOYEE_RECORDS WHERE condition = 'value'",0.4228581913253905,466248,SUCCESS,
551b3c21-431a-4e20-9983-cff7f477c400,2025-09-01T02:59:00,4bc8b8f2-4d6e-4d5e-8d40-a7b6b3d6bb03,amandamitchell,ETL_WH_SMALL,"SELECT * FROM CUSTOMER_DATA WHERE created_at >= dateadd('day', -7, current_date())",4.9859817272039555,969391,SUCCESS,
8c55e670-e68a-48d5-a543-d2a13fdb098d,2025-09-01T03:13:00,3d8cc43f-0f00-40bd-b8b2-34ac61fc0360,rwilliams,DEV_WH_X-SMALL,SELECT * FROM SYSTEM_EVENTS LIMIT 1000,0.3441609865654648,960489,SUCCESS,
f7923080-fa74-4ab9-b4a5-7978bcf43f05,2025-09-01T03:13:00,4663d48b-596a-4f39-b714-8d69ac9a7d2a,robert93,BI_WH_X-SMALL,SELECT * FROM SALES_TRANSACTIONS LIMIT 1000,2.5665831296977344,176594,SUCCESS,
c37dd710-a8bb-4065-b1c8-7cf79a1dfd2c,2025-09-01T03:26:00,7cd584de-ca92-465c-8ea8-5f7ad356bee6,danasandoval,BI_WH_X-SMALL,"SELECT DISTINCT column1, column2 FROM SALES_TRANSACTIONS WHERE condition = 'value'",3.173639008029244,166478,SUCCESS,
cab717b3-69ea-45fb-92b7-1d8d11cbcb43,2025-09-01T03:26:00,89e53854-09b7-4b59-8352-a231c51f8687,glarsen,DEV_WH_LARGE,"SELECT * FROM MARKETING_CAMPAIGNS WHERE created_at >= dateadd('day', -7, current_date())",0.799640197947994,72697,SUCCESS,
75876282-e7ec-46aa-9617-bd86b0b95543,2025-09-01T03:33:00,cea2e75f-1ee1-4b1d-90f5-242f82a02bed,erickennedy,BI_WH_LARGE,"SELECT * FROM FINANCIAL_METRICS WHERE created_at >= dateadd('day', -7, current_date())",2.9986302590472262,889464,SUCCESS,
353f6e14-faea-482b-9743-f720b2ae42bb,2025-09-01T03:33:00,f0c2cfac-cf3b-4053-9e79-a6a4c6bbd187,garciaalison,PROD_WH_MEDIUM,"SELECT COUNT(*) FROM CUSTOMER_DATA GROUP BY date_trunc('day', created_at)",3.5298317161465533,441489,SUCCESS,
23039ef4-752c-45c0-9d0f-9f62058ff8d0,2025-09-01T03:46:00,da0f0f7a-8d2c-4ca9-b82e-cda33fba6610,rachel35,BI_WH_MEDIUM,"SELECT DISTINCT column1, column2 FROM EMPLOYEE_RECORDS WHERE condition = 'value'",1.0013490793156268,657905,SUCCESS,
5fb1419c-84e7-4757-89de-0c4a0a775925,2025-09-01T03:46:00,a3a85592-9f3f-4845-87b8-dd199fcdc3cc,gmoreno,ETL_WH_LARGE,"SELECT COUNT(*) FROM SALES_TRANSACTIONS GROUP BY date_trunc('day', created_at)",1.346266358151638,730545,SUCCESS,
2260c261-53ab-4c5d-b9ce-9ce69ad4d2c4,2025-09-01T04:01:00,ac5e7ada-2f2f-4292-a0e4-18083982547a,lliu,ETL_WH_MEDIUM,"SELECT * FROM PRODUCT_INVENTORY WHERE created_at >= dateadd('day', -7, current_date())",2.8503017697597035,757519,SUCCESS,
83a73a9f-0072-4913-9381-5aaab3eb1e87,2025-09-01T04:01:00,a3a85592-9f3f-4845-87b8-dd199fcdc3cc,gmoreno,DEV_WH_SMALL,"SELECT * FROM SYSTEM_EVENTS WHERE created_at >= dateadd('day', -7, current_date())",2.761334737399738,423235,SUCCESS,
0123b618-4480-4016-89e7-95806518572f,2025-09-01T04:08:00,00f99f6f-5fcc-490a-84f9-6b24911c0b2e,emilyhamilton,BI_WH_LARGE,"SELECT DISTINCT column1, column2 FROM SALES_TRANSACTIONS WHERE condition = 'value'",1.0920098628606771,567407,SUCCESS,
c8d8cfcf-3002-4eac-b37a-0f4edc5b0acb,2025-09-01T04:08:00,4663d48b-596a-4f39-b714-8d69ac9a7d2a,robert93,ETL_WH_LARGE,"SELECT COUNT(*) FROM PRODUCT_INVENTORY GROUP BY date_trunc('day', created_at)",1.5069221479864514,342764,SUCCESS,
72f444d6-31e0-4ed4-8553-bfcf44cba30d,2025-09-01T04:21:00,a3a85592-9f3f-4845-87b8-dd199fcdc3cc,gmoreno,PROD_WH_X-SMALL,"SELECT COUNT(*) FROM EMPLOYEE_RECORDS GROUP BY date_trunc('day', created_at)",3.659364745674742,882148,SUCCESS,
90dcc883-17c3-4a77-9a4d-92f475e3f23c,2025-09-01T04:21:00,ac5e7ada-2f2f-4292-a0e4-18083982547a,lliu,ETL_WH_SMALL,SELECT * FROM SYSTEM_EVENTS LIMIT 1000,1.0388808188212217,47659,SUCCESS,
540c3177-2bdc-42ae-8fa3-6eea2af9c06e,2025-09-01T04:27:00,57eba2d7-a4fe-48aa-aa7b-ad0e6f1296b7,jose46,BI_WH_SMALL,"SELECT * FROM USER_ACTIVITY_LOGS WHERE created_at >= dateadd('day', -7, current_date())",3.1139538289433006,135191,SUCCESS,
57f20da5-9082-4f91-b38e-e4aaff129eea,2025-09-01T04:27:00,9a7a68c7-1b0c-4669-859f-6d352b1e386f,andrew16,BI_WH_MEDIUM,"SELECT DISTINCT column1, column2 FROM EMPLOYEE_RECORDS WHERE condition = 'value'",2.7700858585131067,9440,SUCCESS,
af8f24a2-f572-427d-a083-741a4d0643d2,2025-09-01T04:42:00,ac5e7ada-2f2f-4292-a0e4-18083982547a,lliu,ETL_WH_X-SMALL,"SELECT * FROM SALES_TRANSACTIONS WHERE created_at >= dateadd('day', -7, current_date())",4.679774898877167,411591,SUCCESS,
92e76d19-9f2d-41ee-a385-2a0038b6d289,2025-09-01T04:42:00,b92c2609-888c-471e-bf61-4363556df9d8,frank26,ETL_WH_SMALL,SELECT * FROM PRODUCT_INVENTORY LIMIT 1000,1.4256866131493158,163730,SUCCESS,
bdc3887c-6aaa-47a6-871b-8884f44fd6d5,2025-09-01T04:51:00,82e7a6a3-1f49-4f5a-8a2a-96e5a654a185,codyoconnor,DEV_WH_MEDIUM,"SELECT * FROM PRODUCT_INVENTORY WHERE created_at >= dateadd('day', -7, current_date())",0.14626323328922347,246420,SUCCESS,
efeaebb1-defe-4074-8b3c-e20bd46b4dc7,2025-09-01T04:51:00,82e7a6a3-1f49-4f5a-8a2a-96e5a654a185,codyoconnor,ETL_WH_LARGE,"SELECT COUNT(*) FROM SYSTEM_EVENTS GROUP BY date_trunc('day', created_at)",0.449339741140632,993380,SUCCESS,
da330147-52c2-4ad8-a018-e5854fccf55f,2025-09-01T04:58:00,3d8cc43f-0f00-40bd-b8b2-34ac61fc0360,rwilliams,ETL_WH_SMALL,SELECT * FROM EMPLOYEE_RECORDS LIMIT 1000,3.5033222534236668,567615,SUCCESS,
07ad9017-7e8d-46e3-bb86-ce3e7fd399cf,2025-09-01T04:58:00,f22aa1cf-fe8b-4e78-8492-b46e0f46ffda,brandtmisty,PROD_WH_X-SMALL,"SELECT * FROM SYSTEM_EVENTS WHERE created_at >= dateadd('day', -7, current_date())",4.270332539311944,87839,SUCCESS,
e2678fae-51af-4b81-b092-450410cbf690,2025-09-01T05:08:00,4bc8b8f2-4d6e-4d5e-8d40-a7b6b3d6bb03,amandamitchell,DEV_WH_X-SMALL,SELECT * FROM SALES_TRANSACTIONS LIMIT 1000,3.327234959652587,156907,SUCCESS,
0767c5a6-0f5e-4fde-a914-0c893c26ed2f,2025-09-01T05:08:00,cea2e75f-1ee1-4b1d-90f5-242f82a02bed,erickennedy,BI_WH_MEDIUM,"SELECT * FROM SALES_TRANSACTIONS WHERE created_at >= dateadd('day', -7, current_date())",3.8941917123912213,205833,SUCCESS,
6770a338-508e-4222-8e3c-d47377fc42b5,2025-09-01T05:14:00,00f99f6f-5fcc-490a-84f9-6b24911c0b2e,emilyhamilton,ETL_WH_LARGE,"SELECT * FROM FINANCIAL_METRICS WHERE created_at >= dateadd('day', -7, current_date())",3.2323141275958327,882367,SUCCESS,
ece36737-beb6-4dcc-b710-21c078de4fd2,2025-09-01T05:14:00,82e7a6a3-1f49-4f5a-8a2a-96e5a654a185,codyoconnor,BI_WH_SMALL,"SELECT DISTINCT column1, column2 FROM USER_ACTIVITY_LOGS WHERE condition = 'value'",1.652319748257322,240243,SUCCESS,
47db98b2-aa9c-4cc0-b69a-23b2f39fd004,2025-09-01T05:24:00,a3a85592-9f3f-4845-87b8-dd199fcdc3cc,gmoreno,BI_WH_LARGE,"SELECT COUNT(*) FROM SALES_TRANSACTIONS GROUP BY date_trunc('day', created_at)",4.259930959974908,322572,SUCCESS,
9e9def0e-e668-4820-ac08-346376e06fb5,2025-09-01T05:24:00,f22aa1cf-fe8b-4e78-8492-b46e0f46ffda,brandtmisty,DEV_WH_SMALL,"SELECT DISTINCT column1, column2 FROM EMPLOYEE_RECORDS WHERE condition = 'value'",1.480430238420445,316408,SUCCESS,
9df320b8-bcdf-4f90-852e-1b82cc4a0fa1,2025-09-01T05:32:00,879c852e-e8e8-45c3-9ead-5fa56c9ecfbc,egarcia,BI_WH_LARGE,"SELECT COUNT(*) FROM EMPLOYEE_RECORDS GROUP BY date_trunc('day', created_at)",3.417112828975419,695914,SUCCESS,
e0c0af29-e8bd-407c-bc0b-c52bfcffdada,2025-09-01T05:32:00,4bc8b8f2-4d6e-4d5e-8d40-a7b6b3d6bb03,amandamitchell,DEV_WH_SMALL,"SELECT DISTINCT column1, column2 FROM CUSTOMER_DATA WHERE condition = 'value'",2.593509468427482,958558,SUCCESS,
f715f835-9a82-40bc-b821-b6a5f2aa39e9,2025-09-01T05:45:00,ac5e7ada-2f2f-4292-a0e4-18083982547a,lliu,PROD_WH_LARGE,SELECT * FROM SALES_TRANSACTIONS LIMIT 1000,0.37425962512918454,86618,SUCCESS,
8b07409e-40d7-4e57-9a18-53867222e910,2025-09-01T05:45:00,7cd584de-ca92-465c-8ea8-5f7ad356bee6,danasandoval,ETL_WH_SMALL,"SELECT COUNT(*) FROM FINANCIAL_METRICS GROUP BY date_trunc('day', created_at)",3.6729089273149635,380630,SUCCESS,
60716160-4cc5-4b8a-a406-c46fec744698,2025-09-01T05:57:00,b92c2609-888c-471e-bf61-4363556df9d8,frank26,ETL_WH_LARGE,"SELECT DISTINCT column1, column2 FROM EMPLOYEE_RECORDS WHERE condition = 'value'",4.486918160325979,239259,SUCCESS,
0c4fcb96-1152-48b4-8096-e0eb98b20c6c,2025-09-01T05:57:00,4b7e389e-8c78-4e72-ab0b-774df43b399e,hardinjennifer,PROD_WH_LARGE,"SELECT * FROM FINANCIAL_METRICS WHERE created_at >= dateadd('day', -7, current_date())",4.593922931071293,458197,SUCCESS,
3d32ecc9-aced-4cf6-b4d2-9be9f2839f22,2025-09-01T06:08:00,3d8cc43f-0f00-40bd-b8b2-34ac61fc0360,rwilliams,BI_WH_SMALL,"SELECT DISTINCT column1, column2 FROM USER_ACTIVITY_LOGS WHERE condition = 'value'",1.636011521016002,776404,SUCCESS,
dc99a5a4-a8ae-409d-ba6e-0bc93c00d2a2,2025-09-01T06:08:00,ac5e7ada-2f2f-4292-a0e4-18083982547a,lliu,ETL_WH_X-SMALL,SELECT * FROM PRODUCT_INVENTORY LIMIT 1000,4.469027184644746,474719,SUCCESS,
ef39b227-3c55-404e-9ab0-9dd05b8a14c1,2025-09-01T06:21:00,f0c2cfac-cf3b-4053-9e79-a6a4c6bbd187,garciaalison,PROD_WH_X-SMALL,"SELECT DISTINCT column1, column2 FROM USER_ACTIVITY_LOGS WHERE condition = 'value'",3.2587988225337226,141350,SUCCESS,
a44046c4-8133-4297-9ab7-6a3e94d1b4ef,2025-09-01T06:21:00,4bc8b8f2-4d6e-4d5e-8d40-a7b6b3d6bb03,amandamitchell,PROD_WH_MEDIUM,SELECT * FROM FINANCIAL_METRICS LIMIT 1000,1.985335392498857,794371,SUCCESS,
9ef73470-8c68-46d8-a56e-da1c88f80a37,2025-09-01T06:35:00,a3a85592-9f3f-4845-87b8-dd199fcdc3cc,gmoreno,PROD_WH_LARGE,"SELECT DISTINCT column1, column2 FROM EMPLOYEE_RECORDS WHERE condition = 'value'",1.2275684543280512,874883,SUCCESS,
2470c51f-b29c-4538-8177-ef68205d0f71,2025-09-01T06:35:00,f0c2cfac-cf3b-4053-9e79-a6a4c6bbd187,garciaalison,PROD_WH_MEDIUM,"SELECT DISTINCT column1, column2 FROM PRODUCT_INVENTORY WHERE condition = 'value'",2.5851190627974314,736482,SUCCESS,
4dfbe86e-95bc-44cd-83da-37e905fac6ad,2025-09-01T06:41:00,4bc8b8f2-4d6e-4d5e-8d40-a7b6b3d6bb03,amandamitchell,ETL_WH_MEDIUM,SELECT * FROM MARKETING_CAMPAIGNS LIMIT 1000,3.422406359307378,842589,SUCCESS,
7f26e35e-2498-4e4d-af61-30d18b3b13fa,2025-09-01T06:41:00,b92c2609-888c-471e-bf61-4363556df9d8,frank26,BI_WH_LARGE,"SELECT * FROM PRODUCT_INVENTORY WHERE created_at >= dateadd('day', -7, current_date())",2.710140381433825,828315,SUCCESS,
6f596d38-94d0-40ba-86b6-76d96f301f9a,2025-09-01T06:49:00,b92c2609-888c-471e-bf61-4363556df9d8,frank26,BI_WH_X-SMALL,SELECT * FROM CUSTOMER_DATA LIMIT 1000,0.7362714560691926,261238,SUCCESS,
9587d4d3-b8b2-433f-b8a1-37f57e1d9037,2025-09-01T06:49:00,00f99f6f-5fcc-490a-84f9-6b24911c0b2e,emilyhamilton,ETL_WH_X-SMALL,"SELECT * FROM CUSTOMER_DATA WHERE created_at >= dateadd('day', -7, current_date())",3.1888145037559723,14367,SUCCESS,
db6b62e6-97c5-4d0d-98e4-4909d95e7885,2025-09-01T06:57:00,879c852e-e8e8-45c3-9ead-5fa56c9ecfbc,egarcia,ETL_WH_SMALL,"SELECT DISTINCT column1, column2 FROM EMPLOYEE_RECORDS WHERE condition = 'value'",0.5673205729139248,343797,SUCCESS,
033286c3-5451-4e26-9d45-2ddb559923c5,2025-09-01T06:57:00,b92c2609-888c-471e-bf61-4363556df9d8,frank26,BI_WH_LARGE,"SELECT COUNT(*) FROM FINANCIAL_METRICS GROUP BY date_trunc('day', created_at)",4.613077867442371,124316,SUCCESS,
2c04f2fa-92e1-47bc-baa5-b8192d178aa9,2025-09-01T07:10:00,4b7e389e-8c78-4e72-ab0b-774df43b399e,hardinjennifer,BI_WH_LARGE,"SELECT COUNT(*) FROM PRODUCT_INVENTORY GROUP BY date_trunc('day', created_at)",1.3607616687149202,225742,SUCCESS,
1ff232d6-e6e9-469a-b10c-1f75a6aa6dfb,2025-09-01T07:10:00,f22aa1cf-fe8b-4e78-8492-b46e0f46ffda,brandtmisty,DEV_WH_X-SMALL,SELECT * FROM PRODUCT_INVENTORY LIMIT 1000,2.6513940714632773,193746,SUCCESS,
26c142d2-16ae-4f5a-9926-bb65c782076a,2025-09-01T07:16:00,cea2e75f-1ee1-4b1d-90f5-242f82a02bed,erickennedy,BI_WH_X-SMALL,"SELECT COUNT(*) FROM PRODUCT_INVENTORY GROUP BY date_trunc('day', created_at)",3.4473982618635213,414066,SUCCESS,
c302140b-d40f-49bd-9750-0c06f4abff03,2025-09-01T07:16:00,859c34dd-4540-49a3-b26d-f82b1455d905,oatkinson,DEV_WH_X-SMALL,"SELECT COUNT(*) FROM SALES_TRANSACTIONS GROUP BY date_trunc('day', created_at)",4.9393700503657785,181533,SUCCESS,
2329ff6f-442d-4c54-94bb-9847da98bb0f,2025-09-01T07:23:00,00f99f6f-5fcc-490a-84f9-6b24911c0b2e,emilyhamilton,ETL_WH_MEDIUM,"SELECT * FROM PRODUCT_INVENTORY WHERE created_at >= dateadd('day', -7, current_date())",3.482729132410255,707658,SUCCESS,
